ItemInfoList (WoodcutterExcludedResources) amount: 6
 - ItemInfo (Item_Shields_ReinforcedNormanShield) components: 0
 - ItemInfo (Item_Shields_ReinforcedRoundShield) components: 0
 - ItemInfo (Item_Shields_ReinforcedTowerShield) components: 0
 - ItemInfo (Item_Shields_ShieldDraugar) components: 0
 - ItemInfo (Item_Shields_ShieldT1) components: 0
 - ItemInfo (Item_Shields_ShieldT2) components: 0
 - ItemInfo (Item_TwoHanded_2HHeavyClub) components: 0
 - ItemInfo (Item_TwoHanded_2HIronBattleAxe) components: 0
 - ItemInfo (Item_TwoHanded_2HIronBattleHammer) components: 0
 - ItemInfo (Item_TwoHanded_2HIronSword) components: 0
 - ItemInfo (Item_TwoHanded_DraugarGreatsword) components: 0
 - ItemInfo (Item_TwoHanded_Greatsword) components: 0
ItemInfoList (StartItems_Draugar_Bruiser) amount: 1
 - ItemInfo (Item_TwoHanded_DraugarGreatsword) components: 0
ItemInfoList (DogFood) amount: 4
 - ItemInfo (Item_Food_RedMeatRaw) components: 0
 - ItemInfo (Item_Food_FishMeatRaw) components: 0
 - ItemInfo (Item_Food_RedMeatCooked) components: 0
 - ItemInfo (Item_Food_FishMeatCooked) components: 0
ItemInfoList (CarpenterBlueprints_B_T1) amount: 2
 - ItemInfo (Item_Carpentry_PostCarpentry) components: 1
 - - Components item info (Item_Wood_Bark) quantity: 1 chance: 0,25
 - ItemInfo (Item_Carpentry_BeamCarpentry) components: 1
 - - Components item info (Item_Wood_Bark) quantity: 1 chance: 0,25
ItemInfoList (PlankWood) amount: 4
 - ItemInfo (Item_Wood_Post) components: 1
 - - Components item info (Item_Wood_Firewood) quantity: 6 chance: 1
 - ItemInfo (Item_Wood_Beam) components: 1
 - - Components item info (Item_Wood_Firewood) quantity: 4 chance: 1
 - ItemInfo (Item_Wood_HardWoodLongStick) components: 3
 - - Components item info (Item_Wood_Firewood) quantity: 3 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 3 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 3 chance: 1
 - ItemInfo (Item_Wood_HardWoodLog) components: 3
 - - Components item info (Item_Wood_Firewood) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 5 chance: 1
ItemInfoList (RawWood) amount: 2
 - ItemInfo (Item_Wood_HardWoodLog) components: 3
 - - Components item info (Item_Wood_Firewood) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 5 chance: 1
 - ItemInfo (Item_Wood_HardWoodLongStick) components: 3
 - - Components item info (Item_Wood_Firewood) quantity: 3 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 3 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 3 chance: 1
ItemInfoList (AllFirekeepingFuels) amount: 6
 - ItemInfo (Item_Wood_Firewood) components: 0
 - ItemInfo (Item_Wood_Coal) components: 0
 - ItemInfo (Item_Wood_Sticks) components: 0
 - ItemInfo (Item_Wood_Bark) components: 2
 - - Components item info (Item_Wood_BarkFibres) quantity: 1 chance: 1
 - - Components item info (Item_Wood_BarkFibres) quantity: 1 chance: 0,33
 - ItemInfo (Item_Wood_Thatch) components: 1
 - - Components item info (Item_Wood_BarkFibres) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_Shaft) components: 0
ItemInfoList (StartItems_Oven) amount: 4
 - ItemInfo (Item_SpecialBags_Oven) components: 0
 - ItemInfo (Item_Elements_Water) components: 0
 - ItemInfo (Item_Elements_Water) components: 0
 - ItemInfo (Item_Elements_Water) components: 0
ItemInfoList (Recipes_Oven) amount: 5
 - ItemInfo (Item_Cooking_PieSweetBP) components: 0
 - ItemInfo (Item_Cooking_PieFishBP) components: 0
 - ItemInfo (Item_Cooking_PieForagerBP) components: 0
 - ItemInfo (Item_Cooking_PieHunterBP) components: 0
 - ItemInfo (Item_Cooking_PieWarriorBP) components: 0
ItemInfoList (StartItems_Draugar_Rider) amount: 99
 - ItemInfo (Item_OneHanded_1HBattleaxeT2) components: 0
 - ItemInfo (Item_Shields_ShieldDraugar) components: 0
 - ItemInfo (Item_Bows_DraugarBow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
 - ItemInfo (Item_Arrows_DraugarArrow) components: 0
ItemInfoList (WeaverBlueprints_T1) amount: 2
 - ItemInfo (Item_Materials_Linen) components: 0
 - ItemInfo (Item_Materials_LinenThread) components: 0
ItemInfoList (AllLightkeepingFuels) amount: 1
 - ItemInfo (Item_Wood_Resin) components: 0
ItemInfoList (RavenTotemBlueprints_T0) amount: 1
 - ItemInfo (Item_Magic_RavenMagicBP) components: 0
ItemInfoList (SimpleTorchFuels) amount: 1
 - ItemInfo (Item_Wood_Resin) components: 0
ItemInfoList (StartItems_Draugar_Alpha) amount: 1
 - ItemInfo (Item_OneHanded_1HSwordT2) components: 0
